src/app/api/admin/media/upload-async/__tests__/route.test.ts(10,1): error TS2708: Cannot use namespace 'jest' as a value.
    Type '{ type: string; actorId: string; reason: string; hasPermission: boolean; }' is not assignable to type '{ type: "ARCHIVE"; actorId: string; reason?: string | undefined; hasPermission: boolean; }'.
      Types of property 'type' are incompatible.
        Type 'string' is not assignable to type '"ARCHIVE"'.
src/services/workflows/AccountWorkflowService.ts(143,25): error TS2345: Argument of type '{ type: string; actorId: string; reason: string; hasPermission: boolean; } | { type: string; actorId: string; hasPermission: boolean; reason?: undefined; }' is not assignable to parameter of type '{ type: "SUSPEND"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; hasPermission: boolean; } | { type: "ARCHIVE"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { ...; }'.
src/services/workflows/index.ts(18,31): error TS2724: '"./UserWorkflowService"' has no exported member named 'UserWorkflowService'. Did you mean 'userWorkflowService'?
src/services/workflows/index.ts(21,34): error TS2724: '"./AccountWorkflowService"' has no exported member named 'AccountWorkflowService'. Did you mean 'accountWorkflowService'?
src/services/workflows/index.ts(45,8): error TS2300: Duplicate identifier 'UserEvent'.
src/services/workflows/index.ts(46,8): error TS2300: Duplicate identifier 'UserState'.
src/services/workflows/index.ts(67,3): error TS2300: Duplicate identifier 'UserState'.
src/services/workflows/index.ts(68,3): error TS2300: Duplicate identifier 'UserEvent'.
src/services/workflows/ListingWorkflowService.ts(114,25): error TS2345: Argument of type '{ type: string; moderatorId?: string | undefined; reason?: string | undefined; }' is not assignable to parameter of type '{ type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | { type: "SELL"; } | { type: "ARCHIVE"; } | { type: "DELETE"; } | { type: "RESTORE"; } | { ...; }'.
  Type '{ type: string; moderatorId?: string | undefined; reason?: string | undefined; }' is not assignable to type '{ type: "REJECT"; moderatorId: string; reason: string; }'.
    Types of property 'type' are incompatible.
      Type 'string' is not assignable to type '"REJECT"'.
src/services/workflows/ListingWorkflowService.ts(127,18): error TS2345: Argument of type '{ type: string; moderatorId?: string | undefined; reason?: string | undefined; }' is not assignable to parameter of type '{ type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | { type: "SELL"; } | { type: "ARCHIVE"; } | { type: "DELETE"; } | { type: "RESTORE"; } | { ...; }'.
src/services/workflows/machines/AccountMachine.ts(174,3): error TS2322: Type '{ setSuspendedData: ActionFunction<MachineContext, AnyEventObject, EventObject, NonReducibleUnknown, ProvidedActor, never, never, never, never>; clearSuspendedData: ActionFunction<...>; setArchivedData: ActionFunction<...>; clearArchivedData: ActionFunction<...>; logTransition: ({ context, event }: { context: Accoun...' is not assignable to type '{ setSuspendedData: ActionFunction<AccountContext, { type: "SUSPEND"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; hasPermission: boolean; } | { ...; } | { ...; }, ... 6 more ..., EventObject>; clearSuspendedData: ActionFunction<...>; setArchivedData: ...'.
  The types of 'setSuspendedData._out_TEvent' are incompatible between these types.
    Type 'EventObject | undefined' is not assignable to type '{ type: "SUSPEND"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; hasPermission: boolean; } | { type: "ARCHIVE"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { ...; } | undefined'.
      Type 'EventObject' is not assignable to type '{ type: "SUSPEND"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; hasPermission: boolean; } | { type: "ARCHIVE"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { ...; } | undefined'.
        Type 'EventObject' is not assignable to type '{ type: "SUSPEND"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; hasPermission: boolean; } | { type: "ARCHIVE"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { ...; }'.
          Type 'EventObject' is missing the following properties from type '{ type: "ACTIVATE"; actorId: string; hasPermission: boolean; }': actorId, hasPermission
src/services/workflows/machines/AccountMachine.ts(178,12): error TS2322: Type '({ input }: { input?: Partial<AccountContext>; }) => { accountId: string; userId: string; ownerId: string; accountType: string; tariffPlanId: string; suspendedBy: string | undefined; archivedBy: string | undefined; reason: string | undefined; suspendedAt: string | undefined; archivedAt: string | undefined; }' is not assignable to type 'InitialContext<AccountContext, never, NonReducibleUnknown, { type: "SUSPEND"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { ...; } | { ...; } | { ...; }>'.
  Type '({ input }: { input?: Partial<AccountContext>; }) => { accountId: string; userId: string; ownerId: string; accountType: string; tariffPlanId: string; suspendedBy: string | undefined; archivedBy: string | undefined; reason: string | undefined; suspendedAt: string | undefined; archivedAt: string | undefined; }' is not assignable to type 'ContextFactory<AccountContext, never, NonReducibleUnknown, { type: "SUSPEND"; actorId: string; reason?: string | undefined; hasPermission: boolean; } | { ...; } | { ...; } | { ...; }>'.
    Types of parameters '__0' and '__0' are incompatible.
      Type '{ spawn: { <TSrc extends never>(logic: TSrc, ...[options]: never): ActorRefFromLogic<never>; <TLogic extends AnyActorLogic>(src: TLogic, ...[options]: ConditionalRequired<[options?: ({ id?: undefined; systemId?: string | undefined; input?: InputFrom<...> | undefined; syncSnapshot?: boolean | undefined; } & { [K in R...' is not assignable to type '{ input?: Partial<AccountContext> | undefined; }'.
        Types of property 'input' are incompatible.
          Type 'NonReducibleUnknown' is not assignable to type 'Partial<AccountContext> | undefined'.
            Type 'null' is not assignable to type 'Partial<AccountContext> | undefined'.
src/services/workflows/machines/ListingMachine.ts(184,3): error TS2322: Type '{ clearModerationData: ActionFunction<MachineContext, AnyEventObject, EventObject, NonReducibleUnknown, ProvidedActor, never, never, never, never>; ... 5 more ...; logTransition: ({ context, event }: { context: ListingContext; event: ListingEvent; }) => void; }' is not assignable to type '{ clearModerationData: ActionFunction<ListingContext, { type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | { type: "SELL"; } | { ...; } | { ...; } | { ...; } | { ...; }, ... 6 more ..., EventObject>; ... 5 more ...; logTransition: ActionFunction...'.
  The types of 'clearModerationData._out_TEvent' are incompatible between these types.
    Type 'EventObject | undefined' is not assignable to type '{ type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | { type: "SELL"; } | { type: "ARCHIVE"; } | { type: "DELETE"; } | { type: "RESTORE"; } | { ...; } | undefined'.
      Type 'EventObject' is not assignable to type '{ type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | { type: "SELL"; } | { type: "ARCHIVE"; } | { type: "DELETE"; } | { type: "RESTORE"; } | { ...; } | undefined'.
        Type 'EventObject' is not assignable to type '{ type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | { type: "SELL"; } | { type: "ARCHIVE"; } | { type: "DELETE"; } | { type: "RESTORE"; } | { ...; }'.
          Type 'EventObject' is not assignable to type '{ type: "EDIT"; }'.
            Types of property 'type' are incompatible.
              Type 'string' is not assignable to type '"EDIT"'.
src/services/workflows/machines/ListingMachine.ts(188,12): error TS2322: Type '({ input }: { input?: Partial<ListingContext>; }) => { listingId: string; ownerId: string; moderatorId: string | undefined; rejectionReason: string | undefined; publishedAt: string | undefined; soldAt: string | undefined; archivedAt: string | undefined; }' is not assignable to type 'InitialContext<ListingContext, never, NonReducibleUnknown, { type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | ... 4 more ... | { ...; }>'.
  Type '({ input }: { input?: Partial<ListingContext>; }) => { listingId: string; ownerId: string; moderatorId: string | undefined; rejectionReason: string | undefined; publishedAt: string | undefined; soldAt: string | undefined; archivedAt: string | undefined; }' is not assignable to type 'ContextFactory<ListingContext, never, NonReducibleUnknown, { type: "SUBMIT"; } | { type: "APPROVE"; moderatorId: string; } | { type: "REJECT"; moderatorId: string; reason: string; } | ... 4 more ... | { ...; }>'.
    Types of parameters '__0' and '__0' are incompatible.
      Type '{ spawn: { <TSrc extends never>(logic: TSrc, ...[options]: never): ActorRefFromLogic<never>; <TLogic extends AnyActorLogic>(src: TLogic, ...[options]: ConditionalRequired<[options?: ({ id?: undefined; systemId?: string | undefined; input?: InputFrom<...> | undefined; syncSnapshot?: boolean | undefined; } & { [K in R...' is not assignable to type '{ input?: Partial<ListingContext> | undefined; }'.
        Types of property 'input' are incompatible.
          Type 'NonReducibleUnknown' is not assignable to type 'Partial<ListingContext> | undefined'.
            Type 'null' is not assignable to type 'Partial<ListingContext> | undefined'.
src/services/workflows/machines/UserMachine.ts(215,3): error TS2322: Type '{ setSuspendedData: ActionFunction<MachineContext, AnyEventObject, EventObject, NonReducibleUnknown, ProvidedActor, never, never, never, never>; clearSuspendedData: ActionFunction<...>; setBlockedData: ActionFunction<...>; clearBlockedData: ActionFunction<...>; logTransition: ({ context, event }: { context: UserCont...' is not assignable to type '{ setSuspendedData: ActionFunction<UserContext, { type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; } | { ...; } | { ...; } | { ...; }, ... 6 more ..., EventObject>; clearSuspendedD...'.
  The types of 'setSuspendedData._out_TEvent' are incompatible between these types.
    Type 'EventObject | undefined' is not assignable to type '{ type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; } | { ...; } | { ...; } | { ...; } | undefined'.
      Type 'EventObject' is not assignable to type '{ type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; } | { ...; } | { ...; } | { ...; } | undefined'.
        Type 'EventObject' is not assignable to type '{ type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; } | { ...; } | { ...; } | { ...; }'.
          Type 'EventObject' is missing the following properties from type '{ type: "DELETE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; }': actorId, actorRoleLevel, hasPermission
src/services/workflows/machines/UserMachine.ts(219,12): error TS2322: Type '({ input }: { input?: Partial<UserContext>; }) => { userId: string; roleId: string; roleLevel: number; blockedBy: string | undefined; suspendedBy: string | undefined; reason: string | undefined; blockedAt: string | undefined; suspendedAt: string | undefined; }' is not assignable to type 'InitialContext<UserContext, never, NonReducibleUnknown, { type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { ...; } | { ...; } | { ...; } | { ...; }>'.
  Type '({ input }: { input?: Partial<UserContext>; }) => { userId: string; roleId: string; roleLevel: number; blockedBy: string | undefined; suspendedBy: string | undefined; reason: string | undefined; blockedAt: string | undefined; suspendedAt: string | undefined; }' is not assignable to type 'ContextFactory<UserContext, never, NonReducibleUnknown, { type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { ...; } | { ...; } | { ...; } | { ...; }>'.
    Types of parameters '__0' and '__0' are incompatible.
      Type '{ spawn: { <TSrc extends never>(logic: TSrc, ...[options]: never): ActorRefFromLogic<never>; <TLogic extends AnyActorLogic>(src: TLogic, ...[options]: ConditionalRequired<[options?: ({ id?: undefined; systemId?: string | undefined; input?: InputFrom<...> | undefined; syncSnapshot?: boolean | undefined; } & { [K in R...' is not assignable to type '{ input?: Partial<UserContext> | undefined; }'.
        Types of property 'input' are incompatible.
          Type 'NonReducibleUnknown' is not assignable to type 'Partial<UserContext> | undefined'.
            Type 'null' is not assignable to type 'Partial<UserContext> | undefined'.
src/services/workflows/UserWorkflowService.ts(187,25): error TS2345: Argument of type '{ type: string; actorId: string; actorRoleLevel: number; hasPermission: boolean; reason: string; } | { type: string; actorId: string; actorRoleLevel: number; hasPermission: boolean; reason?: undefined; }' is not assignable to parameter of type '{ type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; } | { ...; } | { ...; } | { ...; }'.
  Type '{ type: string; actorId: string; actorRoleLevel: number; hasPermission: boolean; reason: string; }' is not assignable to type '{ type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; } | { ...; } | { ...; } | { ...; }'.
    Type '{ type: string; actorId: string; actorRoleLevel: number; hasPermission: boolean; reason: string; }' is not assignable to type '{ type: "BLOCK"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; }'.
      Types of property 'type' are incompatible.
        Type 'string' is not assignable to type '"BLOCK"'.
src/services/workflows/UserWorkflowService.ts(200,25): error TS2345: Argument of type '{ type: string; actorId: string; actorRoleLevel: number; hasPermission: boolean; reason: string; } | { type: string; actorId: string; actorRoleLevel: number; hasPermission: boolean; reason?: undefined; }' is not assignable to parameter of type '{ type: "SUSPEND"; actorId: string; actorRoleLevel: number; reason: string; hasPermission: boolean; } | { type: "RESTORE"; actorId: string; actorRoleLevel: number; hasPermission: boolean; } | { ...; } | { ...; } | { ...; }'.
src/update-user-role.ts(10,7): error TS2322: Type '{ name: string; description: string; }' is not assignable to type '(Without<RoleCreateInput, RoleUncheckedCreateInput> & RoleUncheckedCreateInput) | (Without<...> & RoleCreateInput)'.
  Type '{ name: string; description: string; }' is not assignable to type 'Without<RoleUncheckedCreateInput, RoleCreateInput> & RoleCreateInput'.
    Property 'code' is missing in type '{ name: string; description: string; }' but required in type 'RoleCreateInput'.
src/utils/formatting/__tests__/getInitials.test.ts(3,1): error TS2582: Cannot find name 'describe'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(4,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(5,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(8,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(9,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(12,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(13,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(16,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(17,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(18,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(21,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(22,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(23,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(26,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(33,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(34,5): error TS2304: Cannot find name 'expect'.
src/utils/formatting/__tests__/getInitials.test.ts(37,3): error TS2582: Cannot find name 'it'. Do you need to install type definitions for a test runner? Try `npm i --save-dev @types/jest` or `npm i --save-dev @types/mocha`.
src/utils/formatting/__tests__/getInitials.test.ts(38,5): error TS2304: Cannot find name 'expect'.
src/views/admin/notifications/NotificationDashboard.tsx(185,9): error TS2322: Type 'any' is not assignable to type 'never'.
src/views/apps/user/list/UserListTable.tsx(593,64): error TS7053: Element implicitly has an 'any' type because expression of type 'string' can't be used to index type '{}'.
  No index signature with a parameter of type 'string' was found on type '{}'.
src/views/apps/user/list/UserListTable.tsx(1202,70): error TS7053: Element implicitly has an 'any' type because expression of type 'string' can't be used to index type '{}'.
  No index signature with a parameter of type 'string' was found on type '{}'.
src/views/apps/user/list/UserListTable.tsx(1203,74): error TS2339: Property 'message' does not exist on type 'string'.
src/views/apps/user/list/UserListTable.tsx(1406,65): error TS2339: Property 'message' does not exist on type 'string'.
src/views/Register.tsx(359,46): error TS2345: Argument of type '(prev: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { accountType: "LISTING"; name: string; email: string; password: string; confirmPassword: string; }' is not assignable to parameter of type 'SetStateAction<{ name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }>'.
  Type '(prev: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { accountType: "LISTING"; name: string; email: string; password: string; confirmPassword: string; }' is not assignable to type '(prevState: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }'.
    Call signature return types '{ accountType: "LISTING"; name: string; email: string; password: string; confirmPassword: string; }' and '{ name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }' are incompatible.
      The types of 'accountType' are incompatible between these types.
        Type '"LISTING"' is not assignable to type 'AccountType'.
src/views/Register.tsx(381,46): error TS2345: Argument of type '(prev: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { accountType: "COMPANY"; name: string; email: string; password: string; confirmPassword: string; }' is not assignable to parameter of type 'SetStateAction<{ name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }>'.
  Type '(prev: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { accountType: "COMPANY"; name: string; email: string; password: string; confirmPassword: string; }' is not assignable to type '(prevState: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }'.
    Call signature return types '{ accountType: "COMPANY"; name: string; email: string; password: string; confirmPassword: string; }' and '{ name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }' are incompatible.
      The types of 'accountType' are incompatible between these types.
        Type '"COMPANY"' is not assignable to type 'AccountType'.
src/views/Register.tsx(403,46): error TS2345: Argument of type '(prev: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { accountType: "NETWORK"; name: string; email: string; password: string; confirmPassword: string; }' is not assignable to parameter of type 'SetStateAction<{ name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }>'.
  Type '(prev: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { accountType: "NETWORK"; name: string; email: string; password: string; confirmPassword: string; }' is not assignable to type '(prevState: { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }) => { name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }'.
    Call signature return types '{ accountType: "NETWORK"; name: string; email: string; password: string; confirmPassword: string; }' and '{ name: string; email: string; password: string; confirmPassword: string; accountType: AccountType; }' are incompatible.
      The types of 'accountType' are incompatible between these types.
        Type '"NETWORK"' is not assignable to type 'AccountType'.
tests/e2e/helpers/setup-test-user.ts(23,11): error TS2322: Type '{}' is not assignable to type 'string'.
tests/e2e/helpers/setup-test-user.ts(38,11): error TS2322: Type '{}' is not assignable to type 'string'.
tests/e2e/rate-limit/modes.spec.ts(175,55): error TS2345: Argument of type '{ mode: "enforce"; }' is not assignable to parameter of type 'RateLimitConfig'.
  Type '{ mode: "enforce"; }' is missing the following properties from type 'RateLimitConfig': maxRequests, windowMs
tests/e2e/user/user-profile.spec.ts(219,13): error TS2801: This condition will always return true since this 'Promise<boolean>' is always defined.
tests/helpers/mute-logger.ts(8,24): error TS2345: Argument of type 'string | number | symbol' is not assignable to parameter of type 'string | number'.
  Type 'symbol' is not assignable to type 'string | number'.
tests/integration/bulk-operations.test.ts(20,5): error TS2741: Property 'role' is missing in type '{ status: string; language: string; country: string; currency: string; id: string; email: string | null; name: string | null; image: string | null; roleId: string; createdAt: Date; updatedAt: Date; ... 13 more ...; telegramChatId: string | null; }' but required in type '{ id: string; email: string; role: { name: string; }; }'.
tests/integration/bulk-operations.test.ts(28,38): error TS2322: Type '{}' is not assignable to type 'string'.
tests/integration/bulk-operations.test.ts(58,39): error TS2322: Type '{}' is not assignable to type 'string'.
tests/integration/bulk-operations.test.ts(123,45): error TS2322: Type '{}' is not assignable to type 'string'.
tests/integration/bulk-operations.test.ts(184,9): error TS2322: Type '{ userId: string; token: string; expiresAt: Date; }[]' is not assignable to type 'SessionCreateManyInput | SessionCreateManyInput[]'.
  Type '{ userId: string; token: string; expiresAt: Date; }[]' is not assignable to type 'SessionCreateManyInput[]'.
    Property 'sessionToken' is missing in type '{ userId: string; token: string; expiresAt: Date; }' but required in type 'SessionCreateManyInput'.
tests/integration/config/service-configuration-api.integration.test.ts(168,9): error TS2322: Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is not assignable to type '(Without<ServiceConfigurationCreateInput, ServiceConfigurationUncheckedCreateInput> & ServiceConfigurationUncheckedCreateInput) | (Without<...> & ServiceConfigurationCreateInput)'.
  Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is not assignable to type 'Without<ServiceConfigurationUncheckedCreateInput, ServiceConfigurationCreateInput> & ServiceConfigurationCreateInput'.
    Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is missing the following properties from type 'ServiceConfigurationCreateInput': displayName, type
tests/integration/config/service-configuration-api.integration.test.ts(217,9): error TS2322: Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is not assignable to type '(Without<ServiceConfigurationCreateInput, ServiceConfigurationUncheckedCreateInput> & ServiceConfigurationUncheckedCreateInput) | (Without<...> & ServiceConfigurationCreateInput)'.
  Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is not assignable to type 'Without<ServiceConfigurationUncheckedCreateInput, ServiceConfigurationCreateInput> & ServiceConfigurationCreateInput'.
    Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is missing the following properties from type 'ServiceConfigurationCreateInput': displayName, type
tests/integration/config/service-configuration-api.integration.test.ts(260,9): error TS2322: Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is not assignable to type '(Without<ServiceConfigurationCreateInput, ServiceConfigurationUncheckedCreateInput> & ServiceConfigurationUncheckedCreateInput) | (Without<...> & ServiceConfigurationCreateInput)'.
  Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is not assignable to type 'Without<ServiceConfigurationUncheckedCreateInput, ServiceConfigurationCreateInput> & ServiceConfigurationCreateInput'.
    Type '{ name: string; host: string; port: number; protocol: string; enabled: true; }' is missing the following properties from type 'ServiceConfigurationCreateInput': displayName, type
tests/integration/config/service-configuration-api.integration.test.ts(307,9): error TS2322: Type '{ name: string; host: string; protocol: string; enabled: true; }' is not assignable to type '(Without<ServiceConfigurationCreateInput, ServiceConfigurationUncheckedCreateInput> & ServiceConfigurationUncheckedCreateInput) | (Without<...> & ServiceConfigurationCreateInput)'.
  Type '{ name: string; host: string; protocol: string; enabled: true; }' is not assignable to type 'Without<ServiceConfigurationUncheckedCreateInput, ServiceConfigurationCreateInput> & ServiceConfigurationCreateInput'.
    Type '{ name: string; host: string; protocol: string; enabled: true; }' is missing the following properties from type 'ServiceConfigurationCreateInput': displayName, type
tests/integration/config/service-configuration-api.integration.test.ts(336,9): error TS2322: Type '{ name: string; host: string; port: number; protocol: string; enabled: false; }' is not assignable to type '(Without<ServiceConfigurationCreateInput, ServiceConfigurationUncheckedCreateInput> & ServiceConfigurationUncheckedCreateInput) | (Without<...> & ServiceConfigurationCreateInput)'.
  Type '{ name: string; host: string; port: number; protocol: string; enabled: false; }' is not assignable to type 'Without<ServiceConfigurationUncheckedCreateInput, ServiceConfigurationCreateInput> & ServiceConfigurationCreateInput'.
    Type '{ name: string; host: string; port: number; protocol: string; enabled: false; }' is missing the following properties from type 'ServiceConfigurationCreateInput': displayName, type
tests/integration/config/service-configuration-api.integration.test.ts(405,9): error TS2322: Type '{ name: string; host: string; port: number; protocol: string; enabled: false; }' is not assignable to type '(Without<ServiceConfigurationCreateInput, ServiceConfigurationUncheckedCreateInput> & ServiceConfigurationUncheckedCreateInput) | (Without<...> & ServiceConfigurationCreateInput)'.
  Type '{ name: string; host: string; port: number; protocol: string; enabled: false; }' is not assignable to type 'Without<ServiceConfigurationUncheckedCreateInput, ServiceConfigurationCreateInput> & ServiceConfigurationCreateInput'.
    Type '{ name: string; host: string; port: number; protocol: string; enabled: false; }' is missing the following properties from type 'ServiceConfigurationCreateInput': displayName, type
tests/integration/import-export-rate-limit.test.ts(60,22): error TS2339: Property 'mockReturnValue' does not exist on type '(request: NextRequest) => string | null'.
tests/integration/import-export-rate-limit.test.ts(72,23): error TS2339: Property 'mockResolvedValue' does not exist on type '(request?: NextRequest | undefined) => Promise<{ session: Session; user: NonNullable<User & { role?: { level: number; id: string; code: string; name: string; permissions: string | null; description: string | null; isSystem: boolean; createdAt: Date; updatedAt: Date; } | null | undefined; }>; }>'.
tests/integration/import-export-rate-limit.test.ts(73,39): error TS2339: Property 'mockResolvedValue' does not exist on type '(key: string, module: string, options?: RateLimitCheckOptions | undefined) => Promise<RateLimitResult>'.
tests/integration/import-export-rate-limit.test.ts(79,36): error TS2339: Property 'mockResolvedValue' does not exist on type '(entityType: string, options: ExportOptions & { actorId?: string | undefined; }) => Promise<ExportResult>'.
tests/integration/import-export-rate-limit.test.ts(85,42): error TS2345: Argument of type 'Request' is not assignable to parameter of type 'NextRequest'.
  Type 'Request' is missing the following properties from type 'NextRequest': cookies, nextUrl, page, ua, [INTERNALS]
tests/integration/import-export-rate-limit.test.ts(105,23): error TS2339: Property 'mockResolvedValue' does not exist on type '(request?: NextRequest | undefined) => Promise<{ session: Session; user: NonNullable<User & { role?: { level: number; id: string; code: string; name: string; permissions: string | null; description: string | null; isSystem: boolean; createdAt: Date; updatedAt: Date; } | null | undefined; }>; }>'.
tests/integration/import-export-rate-limit.test.ts(107,39): error TS2339: Property 'mockResolvedValue' does not exist on type '(key: string, module: string, options?: RateLimitCheckOptions | undefined) => Promise<RateLimitResult>'.
tests/integration/import-export-rate-limit.test.ts(114,42): error TS2345: Argument of type 'Request' is not assignable to parameter of type 'NextRequest'.
tests/integration/import-export-rate-limit.test.ts(135,23): error TS2339: Property 'mockRejectedValue' does not exist on type '(request?: NextRequest | undefined) => Promise<{ session: Session; user: NonNullable<User & { role?: { level: number; id: string; code: string; name: string; permissions: string | null; description: string | null; isSystem: boolean; createdAt: Date; updatedAt: Date; } | null | undefined; }>; }>'.
tests/integration/import-export-rate-limit.test.ts(136,24): error TS2339: Property 'mockReturnValue' does not exist on type '(request: NextRequest) => string | null'.
tests/integration/import-export-rate-limit.test.ts(137,39): error TS2339: Property 'mockResolvedValue' does not exist on type '(key: string, module: string, options?: RateLimitCheckOptions | undefined) => Promise<RateLimitResult>'.
